"precinct_id","district_id","party_id","votes","vote_share","registered","voted","voted_noon","voted_5pm","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
6054,6,"burchuladze",0,0,1116,425,151,347,0.380824,0.135305,0.310932,17,0.04
6054,6,"burjanadze_democratic",7,0.017157,1116,425,151,347,0.380824,0.135305,0.310932,17,0.04
6054,6,"communist_stalinist",0,0,1116,425,151,347,0.380824,0.135305,0.310932,17,0.04
6054,6,"construction_movement_2017",0,0,1116,425,151,347,0.380824,0.135305,0.310932,17,0.04
6054,6,"european_georgia",38,0.093137,1116,425,151,347,0.380824,0.135305,0.310932,17,0.04
6054,6,"freedom_gamsakhurdia",0,0,1116,425,151,347,0.380824,0.135305,0.310932,17,0.04
6054,6,"gd",205,0.502451,1116,425,151,347,0.380824,0.135305,0.310932,17,0.04
6054,6,"georgia_2016",3,0.007353,1116,425,151,347,0.380824,0.135305,0.310932,17,0.04
6054,6,"labour",14,0.034314,1116,425,151,347,0.380824,0.135305,0.310932,17,0.04
6054,6,"left_alliance",2,0.004902,1116,425,151,347,0.380824,0.135305,0.310932,17,0.04
6054,6,"mamuli_ena",0,0,1116,425,151,347,0.380824,0.135305,0.310932,17,0.04
6054,6,"mechiauri",0,0,1116,425,151,347,0.380824,0.135305,0.310932,17,0.04
6054,6,"national_democrats",0,0,1116,425,151,347,0.380824,0.135305,0.310932,17,0.04
6054,6,"new_christian_democrats",0,0,1116,425,151,347,0.380824,0.135305,0.310932,17,0.04
6054,6,"patriots",17,0.041667,1116,425,151,347,0.380824,0.135305,0.310932,17,0.04
6054,6,"peoples_unity_2017",1,0.002451,1116,425,151,347,0.380824,0.135305,0.310932,17,0.04
6054,6,"progressive_democratic_2017",4,0.009804,1116,425,151,347,0.380824,0.135305,0.310932,17,0.04
6054,6,"republicans_2016",5,0.012255,1116,425,151,347,0.380824,0.135305,0.310932,17,0.04
6054,6,"traditionalists",0,0,1116,425,151,347,0.380824,0.135305,0.310932,17,0.04
6054,6,"unity_development",1,0.002451,1116,425,151,347,0.380824,0.135305,0.310932,17,0.04
6054,6,"unm",101,0.247549,1116,425,151,347,0.380824,0.135305,0.310932,17,0.04
6054,6,"vashadze_2017",9,0.022059,1116,425,151,347,0.380824,0.135305,0.310932,17,0.04
6054,6,"workers_socialist",1,0.002451,1116,425,151,347,0.380824,0.135305,0.310932,17,0.04
6054,6,"zviads_way",0,0,1116,425,151,347,0.380824,0.135305,0.310932,17,0.04
6055,6,"burchuladze",0,0,1545,512,169,387,0.331392,0.109385,0.250485,29,0.056641
6055,6,"burjanadze_democratic",16,0.033126,1545,512,169,387,0.331392,0.109385,0.250485,29,0.056641
6055,6,"communist_stalinist",0,0,1545,512,169,387,0.331392,0.109385,0.250485,29,0.056641
6055,6,"construction_movement_2017",0,0,1545,512,169,387,0.331392,0.109385,0.250485,29,0.056641
6055,6,"european_georgia",66,0.136646,1545,512,169,387,0.331392,0.109385,0.250485,29,0.056641
6055,6,"freedom_gamsakhurdia",1,0.00207,1545,512,169,387,0.331392,0.109385,0.250485,29,0.056641
6055,6,"gd",218,0.451346,1545,512,169,387,0.331392,0.109385,0.250485,29,0.056641
6055,6,"georgia_2016",1,0.00207,1545,512,169,387,0.331392,0.109385,0.250485,29,0.056641
6055,6,"labour",25,0.05176,1545,512,169,387,0.331392,0.109385,0.250485,29,0.056641
6055,6,"left_alliance",1,0.00207,1545,512,169,387,0.331392,0.109385,0.250485,29,0.056641
6055,6,"mamuli_ena",0,0,1545,512,169,387,0.331392,0.109385,0.250485,29,0.056641
6055,6,"mechiauri",0,0,1545,512,169,387,0.331392,0.109385,0.250485,29,0.056641
6055,6,"national_democrats",0,0,1545,512,169,387,0.331392,0.109385,0.250485,29,0.056641
6055,6,"new_christian_democrats",0,0,1545,512,169,387,0.331392,0.109385,0.250485,29,0.056641
6055,6,"patriots",31,0.064182,1545,512,169,387,0.331392,0.109385,0.250485,29,0.056641
6055,6,"peoples_unity_2017",0,0,1545,512,169,387,0.331392,0.109385,0.250485,29,0.056641
6055,6,"progressive_democratic_2017",1,0.00207,1545,512,169,387,0.331392,0.109385,0.250485,29,0.056641
6055,6,"republicans_2016",7,0.014493,1545,512,169,387,0.331392,0.109385,0.250485,29,0.056641
6055,6,"traditionalists",0,0,1545,512,169,387,0.331392,0.109385,0.250485,29,0.056641
6055,6,"unity_development",1,0.00207,1545,512,169,387,0.331392,0.109385,0.250485,29,0.056641
6055,6,"unm",99,0.204969,1545,512,169,387,0.331392,0.109385,0.250485,29,0.056641
6055,6,"vashadze_2017",14,0.028986,1545,512,169,387,0.331392,0.109385,0.250485,29,0.056641
6055,6,"workers_socialist",2,0.004141,1545,512,169,387,0.331392,0.109385,0.250485,29,0.056641
6055,6,"zviads_way",0,0,1545,512,169,387,0.331392,0.109385,0.250485,29,0.056641
6056,6,"burchuladze",0,0,1302,429,136,346,0.329493,0.104455,0.265745,21,0.048951
6056,6,"burjanadze_democratic",11,0.027094,1302,429,136,346,0.329493,0.104455,0.265745,21,0.048951
6056,6,"communist_stalinist",0,0,1302,429,136,346,0.329493,0.104455,0.265745,21,0.048951
6056,6,"construction_movement_2017",0,0,1302,429,136,346,0.329493,0.104455,0.265745,21,0.048951
6056,6,"european_georgia",43,0.105911,1302,429,136,346,0.329493,0.104455,0.265745,21,0.048951
6056,6,"freedom_gamsakhurdia",2,0.004926,1302,429,136,346,0.329493,0.104455,0.265745,21,0.048951
6056,6,"gd",196,0.482759,1302,429,136,346,0.329493,0.104455,0.265745,21,0.048951
6056,6,"georgia_2016",2,0.004926,1302,429,136,346,0.329493,0.104455,0.265745,21,0.048951
6056,6,"labour",18,0.044335,1302,429,136,346,0.329493,0.104455,0.265745,21,0.048951
6056,6,"left_alliance",0,0,1302,429,136,346,0.329493,0.104455,0.265745,21,0.048951
6056,6,"mamuli_ena",0,0,1302,429,136,346,0.329493,0.104455,0.265745,21,0.048951
6056,6,"mechiauri",0,0,1302,429,136,346,0.329493,0.104455,0.265745,21,0.048951
6056,6,"national_democrats",0,0,1302,429,136,346,0.329493,0.104455,0.265745,21,0.048951
6056,6,"new_christian_democrats",0,0,1302,429,136,346,0.329493,0.104455,0.265745,21,0.048951
6056,6,"patriots",28,0.068966,1302,429,136,346,0.329493,0.104455,0.265745,21,0.048951
6056,6,"peoples_unity_2017",0,0,1302,429,136,346,0.329493,0.104455,0.265745,21,0.048951
6056,6,"progressive_democratic_2017",2,0.004926,1302,429,136,346,0.329493,0.104455,0.265745,21,0.048951
6056,6,"republicans_2016",0,0,1302,429,136,346,0.329493,0.104455,0.265745,21,0.048951
6056,6,"traditionalists",0,0,1302,429,136,346,0.329493,0.104455,0.265745,21,0.048951
6056,6,"unity_development",2,0.004926,1302,429,136,346,0.329493,0.104455,0.265745,21,0.048951
6056,6,"unm",89,0.219212,1302,429,136,346,0.329493,0.104455,0.265745,21,0.048951
6056,6,"vashadze_2017",10,0.024631,1302,429,136,346,0.329493,0.104455,0.265745,21,0.048951
6056,6,"workers_socialist",1,0.002463,1302,429,136,346,0.329493,0.104455,0.265745,21,0.048951
6056,6,"zviads_way",2,0.004926,1302,429,136,346,0.329493,0.104455,0.265745,21,0.048951
6057,6,"burchuladze",0,0,1370,468,147,366,0.341606,0.107299,0.267153,24,0.051282
6057,6,"burjanadze_democratic",11,0.024775,1370,468,147,366,0.341606,0.107299,0.267153,24,0.051282
6057,6,"communist_stalinist",0,0,1370,468,147,366,0.341606,0.107299,0.267153,24,0.051282
6057,6,"construction_movement_2017",0,0,1370,468,147,366,0.341606,0.107299,0.267153,24,0.051282
6057,6,"european_georgia",36,0.081081,1370,468,147,366,0.341606,0.107299,0.267153,24,0.051282
6057,6,"freedom_gamsakhurdia",2,0.004505,1370,468,147,366,0.341606,0.107299,0.267153,24,0.051282
6057,6,"gd",263,0.592342,1370,468,147,366,0.341606,0.107299,0.267153,24,0.051282
6057,6,"georgia_2016",0,0,1370,468,147,366,0.341606,0.107299,0.267153,24,0.051282
6057,6,"labour",12,0.027027,1370,468,147,366,0.341606,0.107299,0.267153,24,0.051282
6057,6,"left_alliance",0,0,1370,468,147,366,0.341606,0.107299,0.267153,24,0.051282
6057,6,"mamuli_ena",0,0,1370,468,147,366,0.341606,0.107299,0.267153,24,0.051282
6057,6,"mechiauri",0,0,1370,468,147,366,0.341606,0.107299,0.267153,24,0.051282
6057,6,"national_democrats",0,0,1370,468,147,366,0.341606,0.107299,0.267153,24,0.051282
6057,6,"new_christian_democrats",0,0,1370,468,147,366,0.341606,0.107299,0.267153,24,0.051282
6057,6,"patriots",30,0.067568,1370,468,147,366,0.341606,0.107299,0.267153,24,0.051282
6057,6,"peoples_unity_2017",0,0,1370,468,147,366,0.341606,0.107299,0.267153,24,0.051282
6057,6,"progressive_democratic_2017",1,0.002252,1370,468,147,366,0.341606,0.107299,0.267153,24,0.051282
6057,6,"republicans_2016",6,0.013514,1370,468,147,366,0.341606,0.107299,0.267153,24,0.051282
6057,6,"traditionalists",0,0,1370,468,147,366,0.341606,0.107299,0.267153,24,0.051282
6057,6,"unity_development",0,0,1370,468,147,366,0.341606,0.107299,0.267153,24,0.051282
6057,6,"unm",71,0.15991,1370,468,147,366,0.341606,0.107299,0.267153,24,0.051282
6057,6,"vashadze_2017",11,0.024775,1370,468,147,366,0.341606,0.107299,0.267153,24,0.051282
6057,6,"workers_socialist",1,0.002252,1370,468,147,366,0.341606,0.107299,0.267153,24,0.051282
6057,6,"zviads_way",0,0,1370,468,147,366,0.341606,0.107299,0.267153,24,0.051282
6058,6,"burchuladze",0,0,1117,420,162,346,0.376007,0.145031,0.309758,23,0.054762
6058,6,"burjanadze_democratic",7,0.017632,1117,420,162,346,0.376007,0.145031,0.309758,23,0.054762
6058,6,"communist_stalinist",0,0,1117,420,162,346,0.376007,0.145031,0.309758,23,0.054762
6058,6,"construction_movement_2017",0,0,1117,420,162,346,0.376007,0.145031,0.309758,23,0.054762
6058,6,"european_georgia",39,0.098237,1117,420,162,346,0.376007,0.145031,0.309758,23,0.054762
6058,6,"freedom_gamsakhurdia",2,0.005038,1117,420,162,346,0.376007,0.145031,0.309758,23,0.054762
6058,6,"gd",228,0.574307,1117,420,162,346,0.376007,0.145031,0.309758,23,0.054762
6058,6,"georgia_2016",0,0,1117,420,162,346,0.376007,0.145031,0.309758,23,0.054762
6058,6,"labour",12,0.030227,1117,420,162,346,0.376007,0.145031,0.309758,23,0.054762
6058,6,"left_alliance",1,0.002519,1117,420,162,346,0.376007,0.145031,0.309758,23,0.054762
6058,6,"mamuli_ena",0,0,1117,420,162,346,0.376007,0.145031,0.309758,23,0.054762
6058,6,"mechiauri",0,0,1117,420,162,346,0.376007,0.145031,0.309758,23,0.054762
6058,6,"national_democrats",0,0,1117,420,162,346,0.376007,0.145031,0.309758,23,0.054762
6058,6,"new_christian_democrats",0,0,1117,420,162,346,0.376007,0.145031,0.309758,23,0.054762
6058,6,"patriots",23,0.057935,1117,420,162,346,0.376007,0.145031,0.309758,23,0.054762
6058,6,"peoples_unity_2017",0,0,1117,420,162,346,0.376007,0.145031,0.309758,23,0.054762
6058,6,"progressive_democratic_2017",0,0,1117,420,162,346,0.376007,0.145031,0.309758,23,0.054762
6058,6,"republicans_2016",1,0.002519,1117,420,162,346,0.376007,0.145031,0.309758,23,0.054762
6058,6,"traditionalists",0,0,1117,420,162,346,0.376007,0.145031,0.309758,23,0.054762
6058,6,"unity_development",1,0.002519,1117,420,162,346,0.376007,0.145031,0.309758,23,0.054762
6058,6,"unm",79,0.198992,1117,420,162,346,0.376007,0.145031,0.309758,23,0.054762
6058,6,"vashadze_2017",3,0.007557,1117,420,162,346,0.376007,0.145031,0.309758,23,0.054762
6058,6,"workers_socialist",1,0.002519,1117,420,162,346,0.376007,0.145031,0.309758,23,0.054762
6058,6,"zviads_way",0,0,1117,420,162,346,0.376007,0.145031,0.309758,23,0.054762
6059,6,"burchuladze",0,0,1297,512,184,421,0.394757,0.141866,0.324595,30,0.058594
6059,6,"burjanadze_democratic",11,0.022822,1297,512,184,421,0.394757,0.141866,0.324595,30,0.058594
6059,6,"communist_stalinist",0,0,1297,512,184,421,0.394757,0.141866,0.324595,30,0.058594
6059,6,"construction_movement_2017",0,0,1297,512,184,421,0.394757,0.141866,0.324595,30,0.058594
6059,6,"european_georgia",77,0.159751,1297,512,184,421,0.394757,0.141866,0.324595,30,0.058594
6059,6,"freedom_gamsakhurdia",3,0.006224,1297,512,184,421,0.394757,0.141866,0.324595,30,0.058594
6059,6,"gd",213,0.441909,1297,512,184,421,0.394757,0.141866,0.324595,30,0.058594
6059,6,"georgia_2016",2,0.004149,1297,512,184,421,0.394757,0.141866,0.324595,30,0.058594
6059,6,"labour",26,0.053942,1297,512,184,421,0.394757,0.141866,0.324595,30,0.058594
6059,6,"left_alliance",0,0,1297,512,184,421,0.394757,0.141866,0.324595,30,0.058594
6059,6,"mamuli_ena",0,0,1297,512,184,421,0.394757,0.141866,0.324595,30,0.058594
6059,6,"mechiauri",0,0,1297,512,184,421,0.394757,0.141866,0.324595,30,0.058594
6059,6,"national_democrats",0,0,1297,512,184,421,0.394757,0.141866,0.324595,30,0.058594
6059,6,"new_christian_democrats",0,0,1297,512,184,421,0.394757,0.141866,0.324595,30,0.058594
6059,6,"patriots",39,0.080913,1297,512,184,421,0.394757,0.141866,0.324595,30,0.058594
6059,6,"peoples_unity_2017",2,0.004149,1297,512,184,421,0.394757,0.141866,0.324595,30,0.058594
6059,6,"progressive_democratic_2017",1,0.002075,1297,512,184,421,0.394757,0.141866,0.324595,30,0.058594
6059,6,"republicans_2016",5,0.010373,1297,512,184,421,0.394757,0.141866,0.324595,30,0.058594
6059,6,"traditionalists",0,0,1297,512,184,421,0.394757,0.141866,0.324595,30,0.058594
6059,6,"unity_development",0,0,1297,512,184,421,0.394757,0.141866,0.324595,30,0.058594
6059,6,"unm",92,0.190871,1297,512,184,421,0.394757,0.141866,0.324595,30,0.058594
6059,6,"vashadze_2017",10,0.020747,1297,512,184,421,0.394757,0.141866,0.324595,30,0.058594
6059,6,"workers_socialist",1,0.002075,1297,512,184,421,0.394757,0.141866,0.324595,30,0.058594
6059,6,"zviads_way",0,0,1297,512,184,421,0.394757,0.141866,0.324595,30,0.058594
6060,6,"burchuladze",0,0,1350,589,212,475,0.436296,0.157037,0.351852,38,0.064516
6060,6,"burjanadze_democratic",10,0.018215,1350,589,212,475,0.436296,0.157037,0.351852,38,0.064516
6060,6,"communist_stalinist",0,0,1350,589,212,475,0.436296,0.157037,0.351852,38,0.064516
6060,6,"construction_movement_2017",0,0,1350,589,212,475,0.436296,0.157037,0.351852,38,0.064516
6060,6,"european_georgia",53,0.096539,1350,589,212,475,0.436296,0.157037,0.351852,38,0.064516
6060,6,"freedom_gamsakhurdia",5,0.009107,1350,589,212,475,0.436296,0.157037,0.351852,38,0.064516
6060,6,"gd",276,0.502732,1350,589,212,475,0.436296,0.157037,0.351852,38,0.064516
6060,6,"georgia_2016",1,0.001821,1350,589,212,475,0.436296,0.157037,0.351852,38,0.064516
6060,6,"labour",45,0.081967,1350,589,212,475,0.436296,0.157037,0.351852,38,0.064516
6060,6,"left_alliance",0,0,1350,589,212,475,0.436296,0.157037,0.351852,38,0.064516
6060,6,"mamuli_ena",0,0,1350,589,212,475,0.436296,0.157037,0.351852,38,0.064516
6060,6,"mechiauri",0,0,1350,589,212,475,0.436296,0.157037,0.351852,38,0.064516
6060,6,"national_democrats",0,0,1350,589,212,475,0.436296,0.157037,0.351852,38,0.064516
6060,6,"new_christian_democrats",0,0,1350,589,212,475,0.436296,0.157037,0.351852,38,0.064516
6060,6,"patriots",33,0.060109,1350,589,212,475,0.436296,0.157037,0.351852,38,0.064516
6060,6,"peoples_unity_2017",2,0.003643,1350,589,212,475,0.436296,0.157037,0.351852,38,0.064516
6060,6,"progressive_democratic_2017",1,0.001821,1350,589,212,475,0.436296,0.157037,0.351852,38,0.064516
6060,6,"republicans_2016",5,0.009107,1350,589,212,475,0.436296,0.157037,0.351852,38,0.064516
6060,6,"traditionalists",0,0,1350,589,212,475,0.436296,0.157037,0.351852,38,0.064516
6060,6,"unity_development",2,0.003643,1350,589,212,475,0.436296,0.157037,0.351852,38,0.064516
6060,6,"unm",104,0.189435,1350,589,212,475,0.436296,0.157037,0.351852,38,0.064516
6060,6,"vashadze_2017",9,0.016393,1350,589,212,475,0.436296,0.157037,0.351852,38,0.064516
6060,6,"workers_socialist",3,0.005464,1350,589,212,475,0.436296,0.157037,0.351852,38,0.064516
6060,6,"zviads_way",0,0,1350,589,212,475,0.436296,0.157037,0.351852,38,0.064516
6061,6,"burchuladze",0,0,1543,655,238,518,0.424498,0.154245,0.33571,37,0.056489
6061,6,"burjanadze_democratic",13,0.021036,1543,655,238,518,0.424498,0.154245,0.33571,37,0.056489
6061,6,"communist_stalinist",0,0,1543,655,238,518,0.424498,0.154245,0.33571,37,0.056489
6061,6,"construction_movement_2017",0,0,1543,655,238,518,0.424498,0.154245,0.33571,37,0.056489
6061,6,"european_georgia",54,0.087379,1543,655,238,518,0.424498,0.154245,0.33571,37,0.056489
6061,6,"freedom_gamsakhurdia",2,0.003236,1543,655,238,518,0.424498,0.154245,0.33571,37,0.056489
6061,6,"gd",351,0.567961,1543,655,238,518,0.424498,0.154245,0.33571,37,0.056489
6061,6,"georgia_2016",2,0.003236,1543,655,238,518,0.424498,0.154245,0.33571,37,0.056489
6061,6,"labour",34,0.055016,1543,655,238,518,0.424498,0.154245,0.33571,37,0.056489
6061,6,"left_alliance",2,0.003236,1543,655,238,518,0.424498,0.154245,0.33571,37,0.056489
6061,6,"mamuli_ena",0,0,1543,655,238,518,0.424498,0.154245,0.33571,37,0.056489
6061,6,"mechiauri",0,0,1543,655,238,518,0.424498,0.154245,0.33571,37,0.056489
6061,6,"national_democrats",0,0,1543,655,238,518,0.424498,0.154245,0.33571,37,0.056489
6061,6,"new_christian_democrats",0,0,1543,655,238,518,0.424498,0.154245,0.33571,37,0.056489
6061,6,"patriots",40,0.064725,1543,655,238,518,0.424498,0.154245,0.33571,37,0.056489
6061,6,"peoples_unity_2017",0,0,1543,655,238,518,0.424498,0.154245,0.33571,37,0.056489
6061,6,"progressive_democratic_2017",1,0.001618,1543,655,238,518,0.424498,0.154245,0.33571,37,0.056489
6061,6,"republicans_2016",4,0.006472,1543,655,238,518,0.424498,0.154245,0.33571,37,0.056489
6061,6,"traditionalists",0,0,1543,655,238,518,0.424498,0.154245,0.33571,37,0.056489
6061,6,"unity_development",1,0.001618,1543,655,238,518,0.424498,0.154245,0.33571,37,0.056489
6061,6,"unm",98,0.158576,1543,655,238,518,0.424498,0.154245,0.33571,37,0.056489
6061,6,"vashadze_2017",12,0.019417,1543,655,238,518,0.424498,0.154245,0.33571,37,0.056489
6061,6,"workers_socialist",3,0.004854,1543,655,238,518,0.424498,0.154245,0.33571,37,0.056489
6061,6,"zviads_way",1,0.001618,1543,655,238,518,0.424498,0.154245,0.33571,37,0.056489
6062,6,"burchuladze",0,0,1512,557,156,417,0.368386,0.103175,0.275794,23,0.041293
6062,6,"burjanadze_democratic",6,0.011257,1512,557,156,417,0.368386,0.103175,0.275794,23,0.041293
6062,6,"communist_stalinist",0,0,1512,557,156,417,0.368386,0.103175,0.275794,23,0.041293
6062,6,"construction_movement_2017",0,0,1512,557,156,417,0.368386,0.103175,0.275794,23,0.041293
6062,6,"european_georgia",54,0.101313,1512,557,156,417,0.368386,0.103175,0.275794,23,0.041293
6062,6,"freedom_gamsakhurdia",3,0.005629,1512,557,156,417,0.368386,0.103175,0.275794,23,0.041293
6062,6,"gd",224,0.420263,1512,557,156,417,0.368386,0.103175,0.275794,23,0.041293
6062,6,"georgia_2016",4,0.007505,1512,557,156,417,0.368386,0.103175,0.275794,23,0.041293
6062,6,"labour",29,0.054409,1512,557,156,417,0.368386,0.103175,0.275794,23,0.041293
6062,6,"left_alliance",1,0.001876,1512,557,156,417,0.368386,0.103175,0.275794,23,0.041293
6062,6,"mamuli_ena",0,0,1512,557,156,417,0.368386,0.103175,0.275794,23,0.041293
6062,6,"mechiauri",0,0,1512,557,156,417,0.368386,0.103175,0.275794,23,0.041293
6062,6,"national_democrats",0,0,1512,557,156,417,0.368386,0.103175,0.275794,23,0.041293
6062,6,"new_christian_democrats",0,0,1512,557,156,417,0.368386,0.103175,0.275794,23,0.041293
6062,6,"patriots",61,0.114447,1512,557,156,417,0.368386,0.103175,0.275794,23,0.041293
6062,6,"peoples_unity_2017",5,0.009381,1512,557,156,417,0.368386,0.103175,0.275794,23,0.041293
6062,6,"progressive_democratic_2017",0,0,1512,557,156,417,0.368386,0.103175,0.275794,23,0.041293
6062,6,"republicans_2016",5,0.009381,1512,557,156,417,0.368386,0.103175,0.275794,23,0.041293
6062,6,"traditionalists",0,0,1512,557,156,417,0.368386,0.103175,0.275794,23,0.041293
6062,6,"unity_development",2,0.003752,1512,557,156,417,0.368386,0.103175,0.275794,23,0.041293
6062,6,"unm",130,0.243902,1512,557,156,417,0.368386,0.103175,0.275794,23,0.041293
6062,6,"vashadze_2017",6,0.011257,1512,557,156,417,0.368386,0.103175,0.275794,23,0.041293
6062,6,"workers_socialist",2,0.003752,1512,557,156,417,0.368386,0.103175,0.275794,23,0.041293
6062,6,"zviads_way",1,0.001876,1512,557,156,417,0.368386,0.103175,0.275794,23,0.041293
6063,6,"burchuladze",0,0,1130,457,173,358,0.404425,0.153097,0.316814,23,0.050328
6063,6,"burjanadze_democratic",6,0.013825,1130,457,173,358,0.404425,0.153097,0.316814,23,0.050328
6063,6,"communist_stalinist",0,0,1130,457,173,358,0.404425,0.153097,0.316814,23,0.050328
6063,6,"construction_movement_2017",0,0,1130,457,173,358,0.404425,0.153097,0.316814,23,0.050328
6063,6,"european_georgia",31,0.071429,1130,457,173,358,0.404425,0.153097,0.316814,23,0.050328
6063,6,"freedom_gamsakhurdia",3,0.006912,1130,457,173,358,0.404425,0.153097,0.316814,23,0.050328
6063,6,"gd",225,0.518433,1130,457,173,358,0.404425,0.153097,0.316814,23,0.050328
6063,6,"georgia_2016",1,0.002304,1130,457,173,358,0.404425,0.153097,0.316814,23,0.050328
6063,6,"labour",22,0.050691,1130,457,173,358,0.404425,0.153097,0.316814,23,0.050328
6063,6,"left_alliance",2,0.004608,1130,457,173,358,0.404425,0.153097,0.316814,23,0.050328
6063,6,"mamuli_ena",0,0,1130,457,173,358,0.404425,0.153097,0.316814,23,0.050328
6063,6,"mechiauri",0,0,1130,457,173,358,0.404425,0.153097,0.316814,23,0.050328
6063,6,"national_democrats",0,0,1130,457,173,358,0.404425,0.153097,0.316814,23,0.050328
6063,6,"new_christian_democrats",0,0,1130,457,173,358,0.404425,0.153097,0.316814,23,0.050328
6063,6,"patriots",44,0.101382,1130,457,173,358,0.404425,0.153097,0.316814,23,0.050328
6063,6,"peoples_unity_2017",0,0,1130,457,173,358,0.404425,0.153097,0.316814,23,0.050328
6063,6,"progressive_democratic_2017",0,0,1130,457,173,358,0.404425,0.153097,0.316814,23,0.050328
6063,6,"republicans_2016",3,0.006912,1130,457,173,358,0.404425,0.153097,0.316814,23,0.050328
6063,6,"traditionalists",0,0,1130,457,173,358,0.404425,0.153097,0.316814,23,0.050328
6063,6,"unity_development",1,0.002304,1130,457,173,358,0.404425,0.153097,0.316814,23,0.050328
6063,6,"unm",84,0.193548,1130,457,173,358,0.404425,0.153097,0.316814,23,0.050328
6063,6,"vashadze_2017",11,0.025346,1130,457,173,358,0.404425,0.153097,0.316814,23,0.050328
6063,6,"workers_socialist",0,0,1130,457,173,358,0.404425,0.153097,0.316814,23,0.050328
6063,6,"zviads_way",1,0.002304,1130,457,173,358,0.404425,0.153097,0.316814,23,0.050328
6064,6,"burchuladze",0,0,917,353,143,280,0.384951,0.155943,0.305344,17,0.048159
6064,6,"burjanadze_democratic",6,0.017857,917,353,143,280,0.384951,0.155943,0.305344,17,0.048159
6064,6,"communist_stalinist",0,0,917,353,143,280,0.384951,0.155943,0.305344,17,0.048159
6064,6,"construction_movement_2017",0,0,917,353,143,280,0.384951,0.155943,0.305344,17,0.048159
6064,6,"european_georgia",56,0.166667,917,353,143,280,0.384951,0.155943,0.305344,17,0.048159
6064,6,"freedom_gamsakhurdia",1,0.002976,917,353,143,280,0.384951,0.155943,0.305344,17,0.048159
6064,6,"gd",161,0.479167,917,353,143,280,0.384951,0.155943,0.305344,17,0.048159
6064,6,"georgia_2016",2,0.005952,917,353,143,280,0.384951,0.155943,0.305344,17,0.048159
6064,6,"labour",17,0.050595,917,353,143,280,0.384951,0.155943,0.305344,17,0.048159
6064,6,"left_alliance",0,0,917,353,143,280,0.384951,0.155943,0.305344,17,0.048159
6064,6,"mamuli_ena",0,0,917,353,143,280,0.384951,0.155943,0.305344,17,0.048159
6064,6,"mechiauri",0,0,917,353,143,280,0.384951,0.155943,0.305344,17,0.048159
6064,6,"national_democrats",0,0,917,353,143,280,0.384951,0.155943,0.305344,17,0.048159
6064,6,"new_christian_democrats",0,0,917,353,143,280,0.384951,0.155943,0.305344,17,0.048159
6064,6,"patriots",35,0.104167,917,353,143,280,0.384951,0.155943,0.305344,17,0.048159
6064,6,"peoples_unity_2017",0,0,917,353,143,280,0.384951,0.155943,0.305344,17,0.048159
6064,6,"progressive_democratic_2017",2,0.005952,917,353,143,280,0.384951,0.155943,0.305344,17,0.048159
6064,6,"republicans_2016",3,0.008929,917,353,143,280,0.384951,0.155943,0.305344,17,0.048159
6064,6,"traditionalists",0,0,917,353,143,280,0.384951,0.155943,0.305344,17,0.048159
6064,6,"unity_development",0,0,917,353,143,280,0.384951,0.155943,0.305344,17,0.048159
6064,6,"unm",46,0.136905,917,353,143,280,0.384951,0.155943,0.305344,17,0.048159
6064,6,"vashadze_2017",7,0.020833,917,353,143,280,0.384951,0.155943,0.305344,17,0.048159
6064,6,"workers_socialist",0,0,917,353,143,280,0.384951,0.155943,0.305344,17,0.048159
6064,6,"zviads_way",0,0,917,353,143,280,0.384951,0.155943,0.305344,17,0.048159
6065,6,"burchuladze",0,0,924,377,155,303,0.408009,0.167749,0.327922,16,0.04244
6065,6,"burjanadze_democratic",5,0.01385,924,377,155,303,0.408009,0.167749,0.327922,16,0.04244
6065,6,"communist_stalinist",0,0,924,377,155,303,0.408009,0.167749,0.327922,16,0.04244
6065,6,"construction_movement_2017",0,0,924,377,155,303,0.408009,0.167749,0.327922,16,0.04244
6065,6,"european_georgia",23,0.063712,924,377,155,303,0.408009,0.167749,0.327922,16,0.04244
6065,6,"freedom_gamsakhurdia",0,0,924,377,155,303,0.408009,0.167749,0.327922,16,0.04244
6065,6,"gd",202,0.559557,924,377,155,303,0.408009,0.167749,0.327922,16,0.04244
6065,6,"georgia_2016",3,0.00831,924,377,155,303,0.408009,0.167749,0.327922,16,0.04244
6065,6,"labour",24,0.066482,924,377,155,303,0.408009,0.167749,0.327922,16,0.04244
6065,6,"left_alliance",0,0,924,377,155,303,0.408009,0.167749,0.327922,16,0.04244
6065,6,"mamuli_ena",0,0,924,377,155,303,0.408009,0.167749,0.327922,16,0.04244
6065,6,"mechiauri",0,0,924,377,155,303,0.408009,0.167749,0.327922,16,0.04244
6065,6,"national_democrats",0,0,924,377,155,303,0.408009,0.167749,0.327922,16,0.04244
6065,6,"new_christian_democrats",0,0,924,377,155,303,0.408009,0.167749,0.327922,16,0.04244
6065,6,"patriots",17,0.047091,924,377,155,303,0.408009,0.167749,0.327922,16,0.04244
6065,6,"peoples_unity_2017",1,0.00277,924,377,155,303,0.408009,0.167749,0.327922,16,0.04244
6065,6,"progressive_democratic_2017",0,0,924,377,155,303,0.408009,0.167749,0.327922,16,0.04244
6065,6,"republicans_2016",0,0,924,377,155,303,0.408009,0.167749,0.327922,16,0.04244
